768|10000|Public
5|$|As of 16 November 2015, {{same-sex}} couples who married abroad have <b>their</b> <b>marriages</b> recognised in Ireland. The first marriage ceremonies of {{same-sex couples}} occurred the following day, on 17 November 2015.|$|E
5|$|Plato {{wrote about}} epikleroi in his Laws, {{offering}} idealized laws to govern <b>their</b> <b>marriages.</b> In mythology and history, {{a number of}} Greek women {{appear to have been}} epikleroi, including Agariste of Sicyon and Agiatis, the widow of the Spartan king Agis IV. The status of epikleroi has often been used to explain the numbers of sons-in-law who inherited from their fathers-in-law in Greek mythology. The Third Sacred War originated in a dispute over epikleroi.|$|E
5|$|Stephen was {{the second}} son of Romanos I and his wife Theodora. His older {{siblings}} were Christopher (co-emperor from 921 {{until his death in}} 931) and his sisters Helena, who married Constantine VII Porphyrogennetos (r. 913–959), and Agatha, who married Romanos Argyros. His younger brothers were Constantine (co-emperor 924–945) and Theophylact (Patriarch of Constantinople in 933–956). He probably also had at least two unnamed younger sisters, known only because of <b>their</b> <b>marriages</b> to the magistroi Romanos Mosele and Romanos Saronites.|$|E
5000|$|... stepfathers (mothers husbands) if <b>their</b> <b>marriage</b> is consummated, stepmothers (fathers wives) if <b>their</b> <b>marriage</b> is consummated ...|$|R
5000|$|... stepsons (husbands sons) if <b>their</b> <b>marriage</b> is consummated, stepdaughters (wives daughters) if <b>their</b> <b>marriage</b> is consummated ...|$|R
50|$|He {{was married}} to Holly Collins, sister of Judy Collins. <b>Their</b> <b>marriage</b> {{produced}} a son, Kalen Keach. Sometime after his marriage to Collins ended, he married Mimi Maynard. <b>Their</b> <b>marriage</b> lasted until 1993.|$|R
5|$|Upon Sophia's birth, King George ensured {{his daughters}} and younger sons would have allowances; through a {{provision}} of Parliament, Sophia and her elder sisters were each {{to receive an}} annual income of £6,000 either upon <b>their</b> <b>marriages</b> or the king's death. The royal household was very rigid and formal, even when only the royal family were together in private. For instance, when the King entered a room, his daughters were expected to stand up, remain silent until addressed, and not leave until given permission. Queen Charlotte made attempts to be economical where possible; the younger princesses wore country-made dresses, which were less expensive, and ate plain food.|$|E
5|$|Constantine {{was one of}} the {{youngest}} sons of Romanos I and his wife Theodora. Theophanes Continuatus mentions him as {{the youngest}} son of the imperial couple, while the 11th-century chronicler George Kedrenos mentions him as the third of four known sons. His older brothers were Christopher Lekapenos (co-emperor 921–931) and Stephen Lekapenos (co-emperor 924-945). It is unclear if Theophylact (Patriarch of Constantinople in 933–956) was his younger brother or slightly older than he was. His sisters included Helena, who married Constantine VII Porphyrogennetos (r. 913–959), and Agatha, who married Romanos Argyros. He probably also had at least two unnamed sisters, known only because of <b>their</b> <b>marriages</b> to the magistroi Romanos Mosele and Romanos Saronites.|$|E
5|$|The women {{performed}} up to {{six hours}} a day, either singing their own florid repertoire from memory, sight-reading from partbooks, or participating in the balletti as singers and dancers. Thomasin LaMay posits that {{the women of the}} concerti delle donne provided sexual favors for members of the court, but there is no evidence for this, and the circumstances of <b>their</b> <b>marriages</b> and dowries argues against this interpretation. The women were paid salaries and received other benefits, such as dowries and apartments in the ducal palace. Peverara received 300 scudi a year and lodging in the ducal palace for herself, her husband, and her mother - as well as a dowry of 10,000 scudi upon her marriage.|$|E
50|$|He married Susan Wright in 1973 {{and they}} had 4 {{children}} during <b>their</b> <b>marriage.</b> He also married Lisa Debonair Elizabeth Barge on June 8, 1991 {{and they had}} 3 children during <b>their</b> <b>marriage.</b>|$|R
50|$|They {{moved to}} the United States in 1954 to develop their careers, but {{tensions}} developed in <b>their</b> <b>marriage</b> due to <b>their</b> age differences and Moore's infatuation with starlet Dorothy Provine, and they {{moved back to the}} United Kingdom in 1961. Squires suffered a series of miscarriages during <b>their</b> <b>marriage,</b> and Moore later said the outcome of <b>their</b> <b>marriage</b> might have been different if they had been able to have children.|$|R
50|$|His {{judgments}} {{included a}} 1924 {{case of a}} couple who had been married at Gretna by the village blacksmith, in his smithy. They sought a declarator that <b>their</b> <b>marriage</b> was legal, which Ashmore granted, allowing hem to register <b>their</b> <b>marriage.</b>|$|R
5|$|In June 1937 the Old Vic company took up an {{invitation}} to perform Hamlet {{in the courtyard of}} the castle at Elsinore, where Shakespeare located the play. Olivier secured the casting of Leigh to replace Cherry Cottrell as Ophelia. Because of torrential rain the performance had to be moved from the castle courtyard to the ballroom of a local hotel, but the tradition of playing Hamlet at Elsinore was established, and Olivier was followed by, among others, Gielgud (1939), Redgrave (1950), Richard Burton (1954), Derek Jacobi (1979), Kenneth Branagh (1988) and Jude Law (2009). Back in London, the company staged Macbeth, with Olivier in the title role. The stylised production by Michel Saint-Denis was not well liked, but Olivier had some good notices among the bad. On returning from Denmark, Olivier and Leigh told their respective spouses about the affair and that <b>their</b> <b>marriages</b> were over; Esmond moved out of the marital house and in with her mother. After Olivier and Leigh made a tour of Europe in mid 1937 they returned to separate film projects—A Yank at Oxford for her and The Divorce of Lady X for him—and moved into a property together in Iver, Buckinghamshire.|$|E
