11|124|Public
5000|$|... #Caption: Kyusu pots with {{side handle}} and <b>top</b> <b>handle,</b> design by Masahiro Mori ...|$|E
50|$|Sold as a system, {{including}} LCD monitor / XLR audio unit, side grip, and <b>top</b> <b>handle.</b>|$|E
5000|$|BRDM-2 {{armed with}} 23 mm gun with <b>top</b> <b>handle</b> and {{cylindrical}} flash eliminator instead of 14.5 mm KPV {{heavy machine gun}} and a 7.62 mm PKT coaxial general-purpose machine gun. It {{was intended to be}} used for fire support.|$|E
5000|$|In {{the game}} Rage Racer the Age Pegase (<b>top</b> notch <b>handling)</b> is a {{reference}} to the Lotus S7 ...|$|R
50|$|Kontoh: the <b>top</b> of each <b>handle.</b>|$|R
5000|$|... #Caption: Reusable <b>handle</b> (<b>top)</b> and {{disposable}} scalpels (bottom) ...|$|R
50|$|Three Weaver rail mounts {{are present}} on the G22: the <b>top</b> <b>handle</b> scope mount (which also has an {{integrated}} movable 6 setting rear sight,) a small mount just below the muzzle intended for a Walther-produced laser sight, and a longer mount under the forearm for bipods, flashlights, etc.|$|E
50|$|The Manunggul Jar is a {{secondary}} burial jar excavated from a Neolithic burial {{site in the}} Manunggul cave of the Tabon Caves at Lipuun Point in Palawan. It dates from 890-710 B.C. and the two prominent figures at the <b>top</b> <b>handle</b> of its cover represent the journey of the soul to the afterlife.|$|E
50|$|The {{two most}} common types of kyūsu are yokode kyūsu (side hand(le) teapot), {{which has a}} side handle and which is the more common type, and ushirode kyūsu (back hand(le) teapot), which has a rear handle, just like teapots {{in other parts of}} the world; there are also uwade kyūsu (<b>top</b> <b>hand(le)</b> teapot).|$|E
5000|$|... #Caption: Traffic cones {{are usually}} used to divert traffic. The {{reflective}} sleeves are for nighttime visibility; the bosses at the <b>top</b> ease <b>handling</b> {{and can be}} used for attaching caution tape.|$|R
5000|$|... #Caption: The Master of Animals motif at the <b>top</b> of the <b>handle</b> ...|$|R
2500|$|CAR Magazine: Rated One of the <b>Top</b> 10 Best <b>Handling</b> Cars in the World (P11) ...|$|R
50|$|Perhaps {{the most}} famous boat-shaped burial found in the Philippines is the Manunggul Jar. The jars were {{excavated}} from a Neolithic burial site in Manunggul cave of Tabon Caves at Lipuun Point at Palawan. The jars {{were found to be}} from 890-710 B.C. The main feature of the Manunggul jar is the two human figures seated on a boat at the <b>top</b> <b>handle</b> of its cover. The figures represent the journey of the soul to the afterlife, with another figure serving as his oarsman.|$|E
50|$|Early {{models of}} the {{ejection}} seat were equipped with only an overhead ejection handle which doubled in function by forcing the pilot to assume the right posture and by having him pull a screen down to protect both his face and oxygen mask from the subsequent air blast. Martin Baker added a secondary handle {{in the front of}} the seat to allow ejection even when pilots weren't able to reach upwards because of high g-force. Later (e.g. in Martin Baker's MK9) the <b>top</b> <b>handle</b> was discarded because the lower handle had proven easier to operate and the technology of helmets had advanced to also protect from the air blast.|$|E
