362|10000|Public
500|$|In Rhinehart's fictional {{account of}} the training, the est course leader begins with the instruction: [...] "Let me make one thing clear. I don't want any of <b>you</b> <b>to</b> <b>believe</b> a thing I'm saying. Get that. Don't believe me. Just listen." [...] The est trainer {{explains}} that the course techniques are used because [...] "Werner {{has found that the}}y work." [...] When one of the est participants asks why the instructor says certain statements during the course, the instructor responds: [...] "I'm saying them because Werner has found that the trainer's saying them works." ...|$|E
500|$|After {{returning}} to her cage, Kate and Sawyer have an argument, and she climbs out of her cage and breaks open Sawyer's, saying {{if he does not}} want Jack to save his life, he is going to save his own. Sawyer then tells her that they cannot run because they are on another island, something he did not tell her [...] "because I wanted <b>you</b> <b>to</b> <b>believe</b> that we had a damn chance." [...] Kate and Sawyer then have sex, unknowingly {{in full view of the}} cameras. At the Hydra station, Jack finds his door unlocked and unguarded, and outside reaches a surveillance room, where he sees Kate and Sawyer cuddling together on a monitor. Ben appears behind him, and after a brief exchange Jack decides to do the surgery, but wants Ben to keep his promise to let Jack off the island.|$|E
500|$|McClellan's first {{military}} operations were {{to occupy the}} area of western Virginia that wanted {{to remain in the}} Union and subsequently became the state of West Virginia. He had received intelligence reports on May 26 that the critical Baltimore and Ohio Railroad bridges in that portion of the state were being burned. As he quickly implemented plans to invade the region, he triggered his first serious political controversy by proclaiming to the citizens there that his forces had no intentions of interfering with personal property—including slaves. [...] "Notwithstanding all that has been said by the traitors to induce <b>you</b> <b>to</b> <b>believe</b> that our advent among you will be signalized by interference with your slaves, understand one thing clearly—not only will we abstain from all such interference but we will on the contrary with an iron hand, crush any attempted insurrection on their part." [...] He quickly realized that he had overstepped his bounds and apologized by letter to President Lincoln. The controversy was not that his proclamation was diametrically opposed to the administration's policy at the time, but that he was so bold in stepping beyond his strictly military role.|$|E
500|$|As {{a result}} of World War II in the 1940s, Asch and other social psychologists were {{interested}} in propaganda. They wondered: How do <b>you</b> get people <b>to</b> <b>believe</b> what <b>you</b> want them <b>to</b> <b>believe?</b> How do <b>you</b> get people <b>to</b> <b>believe</b> they should sacrifice for the war effort? ...|$|R
40|$|What ought <b>you</b> <b>believe?</b> According <b>to</b> a {{traditional}} view, {{it depends on}} your evidence: <b>you</b> ought <b>to</b> <b>believe</b> (only) what your evidence supports. Recently, however, some have claimed that what <b>you</b> ought <b>to</b> <b>believe</b> depends not on your evidence but simply on what is true: <b>you</b> ought <b>to</b> <b>believe</b> (only) the truth. In this paper, we present and defend two arguments against this latter view. We also explore some of the parallels between this debate in epistemology, and the debate in ethics about whether how <b>you</b> ought <b>to</b> act depends on your epistemic position, or on all the facts...|$|R
6000|$|... "Nay," [...] {{answered}} Rebecca, [...] "I will but pray of <b>thee</b> <b>to</b> <b>believe</b> henceforward that a Jew may do {{good service}} to a Christian, without desiring other guerdon than {{the blessing of}} the Great Father who made both Jew and Gentile." ...|$|R
500|$|A more {{negative}} review {{said that while}} [...] "Eclipse restores some of the energy New Moon zapped out of the franchise and has enough quality performances to keep it involving", the film [...] "isn't quite the adrenaline-charged game-changer for love story haters that its marketing might lead <b>you</b> <b>to</b> <b>believe.</b> The majority of the 'action' remains protracted and not especially scintillating should-we-or-shouldn't-we conversations between the central triangle." [...] Roger Ebert of the Chicago Sun Times gave the film a more positive review than {{for the first two}} films in the saga, but still felt the movie was a constant, unclever conversation between the three main characters. He criticized the [...] "gazes" [...] both Edward and Jacob give Bella throughout the movie, and noted that the mountain range that appears in the film looks [...] "like landscapes painted by that guy on TV who shows you how to paint stuff like that." [...] He also predicted that a lack of understanding for the film series in general would not bode well with the audience, stating, [...] "I doubt anyone not intimately familiar with the earlier installments could make head or tails of the opening scenes." [...] He gave the film 2 stars out of 4.|$|E
500|$|In late January 1567, Mary {{prompted}} {{her husband}} to return to Edinburgh. He recuperated from his illness in a house belonging to the brother of Sir James Balfour at the former abbey of Kirk o' Field, just within the city wall. Mary visited him daily, so that it appeared a reconciliation was in progress. On the night of 9–10 February 1567, Mary visited {{her husband in the}} early evening and then attended the wedding celebrations of a member of her household, Bastian Pagez. In {{the early hours of the}} morning, an explosion devastated Kirk o' Field, and Darnley was found dead in the garden, apparently smothered. There were no visible marks of strangulation or violence on the body. Bothwell, Moray, Secretary Maitland, the Earl of Morton and Mary herself were among those who came under suspicion. Elizabeth wrote to Mary of the rumours, [...] "I should ill fulfil the office of a faithful cousin or an affectionate friend if I did not... tell you what all the world is thinking. Men say that, instead of seizing the murderers, you are looking through your fingers while they escape; that you will not seek revenge on those who have done you so much pleasure, as though the deed would never have taken place had not the doers of it been assured of impunity. For myself, I beg <b>you</b> <b>to</b> <b>believe</b> that I would not harbour such a thought." ...|$|E
2500|$|In one of {{his last}} letters he wrote: [...] "kind, dear compatriots [...] I ask <b>you</b> <b>to</b> <b>believe</b> in the sense of my devotion and endless regret that I can't move to live in a sweet, joyful Ukraine [...] Loving you from the childhood, Ilya Repin". The painter was buried by the [...] "Chuguyev's hill", a place {{at the end of his}} {{property}} in Penates.|$|E
5000|$|Manhattan Roll / <b>You</b> Got <b>To</b> <b>Believe</b> Weekend Records DJS 10785, 1977 ...|$|R
